run_id,commit_hash,date,build_label,test_name,status,min_time,max_time,avg_time,run_count,all_runs
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_swap_first_open_loading_time[fresh_user],passed,0.5407854001969099,0.5407854001969099,0.5407854001969099,1,0.5407854001969099
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_swap_loading_time[fresh_user],passed,0.3059936985373497,0.9652654007077217,0.4542629200965166,5,"0.9652654007077217,0.3200464006513357,0.33966000005602837,0.3059936985373497,0.34034910053014755"
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_status_community_second_open_loading_time[user_data0-user_account0],passed,2.1201388835906982,2.2281785011291504,2.175170373916626,5,"2.2007193565368652,2.158510208129883,2.1201388835906982,2.2281785011291504,2.168304920196533"
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_account_open_loading_time[wallet_load_alex_user],passed,0.4805040005594492,0.4805040005594492,0.4805040005594492,1,0.4805040005594492
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_account_open_loading_time[wallet_load_user],passed,0.3404526002705097,0.3404526002705097,0.3404526002705097,1,0.3404526002705097
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_send_first_open_loading_time[wallet_load_user],passed,1.2578332982957363,1.2578332982957363,1.2578332982957363,1,1.2578332982957363
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_send_loading_time[wallet_load_user],passed,0.3505375999957323,0.5636150985956192,0.4743708997964859,5,"0.4419611990451813,0.5204838998615742,0.3505375999957323,0.49525670148432255,0.5636150985956192"
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_swap_first_open_loading_time[wallet_load_alex_user],passed,0.7572820000350475,0.7572820000350475,0.7572820000350475,1,0.7572820000350475
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_swap_loading_time[wallet_load_alex_user],passed,0.5613768994808197,0.6550338994711637,0.6087760798633098,5,"0.6123482007533312,0.5954243000596762,0.6196970995515585,0.5613768994808197,0.6550338994711637"
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_add_account_first_open_loading_time[wallet_load_alex_user],passed,0.5544284004718065,0.5544284004718065,0.5544284004718065,1,0.5544284004718065
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_add_account_loading_time[wallet_load_alex_user],passed,0.44451520033180714,0.5388236008584499,0.505298200249672,5,"0.5109153017401695,0.5388236008584499,0.531887399032712,0.5003494992852211,0.44451520033180714"
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_activity_tab_first_open_loading_time[wallet_load_alex_user],passed,0.7364971004426479,0.7364971004426479,0.7364971004426479,1,0.7364971004426479
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_activity_tab_loading_time[wallet_load_alex_user],passed,0.6873927004635334,0.8628270998597145,0.770528319850564,5,"0.7783848997205496,0.76391820050776,0.8628270998597145,0.7601186987012625,0.6873927004635334"
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_receive_first_open_loading_time[wallet_load_alex_user],passed,0.6197405010461807,0.6197405010461807,0.6197405010461807,1,0.6197405010461807
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_receive_loading_time[wallet_load_alex_user],passed,0.3418062999844551,0.394598800688982,0.368198960646987,5,"0.36128090135753155,0.3880970999598503,0.35521170124411583,0.3418062999844551,0.394598800688982"
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_assets_tab_first_open_loading_time[fresh_user],passed,0.14947229996323586,0.14947229996323586,0.14947229996323586,1,0.14947229996323586
