run_id,commit_hash,date,build_label,test_name,metric_id,status,min_ram_mb,max_ram_mb,avg_ram_mb,run_count,all_runs
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_swap_first_open_loading_time[fresh_user],test_wallet_swap_first_open_ram_fresh,passed,769.904296875,769.904296875,769.904296875,1,769.904296875
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_swap_loading_time[fresh_user],test_wallet_swap_ram_fresh,passed,786.9375,833.4602864583334,804.7572916666667,5,"833.4602864583334,812.626953125,786.9375,798.349609375,792.412109375"
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_status_community_second_open_loading_time[user_data0-user_account0],test_status_community_second_open_ram_member,passed,846.1588541666666,906.8056640625,873.429296875,5,"846.1588541666666,853.2822265625,886.2649739583334,906.8056640625,874.634765625"
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_account_open_loading_time[wallet_load_alex_user],test_wallet_account_first_open_ram_wallet_load_alex,passed,869.69921875,869.69921875,869.69921875,1,869.69921875
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_account_open_loading_time[wallet_load_user],test_wallet_account_first_open_ram_wallet_load,passed,758.7578125,758.7578125,758.7578125,1,758.7578125
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_send_first_open_loading_time[wallet_load_user],test_wallet_send_first_open_ram_wallet_load,passed,804.251953125,804.251953125,804.251953125,1,804.251953125
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_send_loading_time[wallet_load_user],test_wallet_send_ram_wallet_load,passed,798.400390625,851.6328125,817.338671875,5,"851.6328125,813.66796875,814.05078125,808.94140625,798.400390625"
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_swap_first_open_loading_time[wallet_load_alex_user],test_wallet_swap_first_open_ram_wallet_load_alex,passed,826.1953125,826.1953125,826.1953125,1,826.1953125
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_swap_loading_time[wallet_load_alex_user],test_wallet_swap_ram_wallet_load_alex,passed,849.498046875,909.140625,880.948828125,5,"887.98828125,849.498046875,872.166015625,885.951171875,909.140625"
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_add_account_first_open_loading_time[wallet_load_alex_user],test_wallet_add_account_first_open_ram_wallet_load_alex,passed,852.076171875,852.076171875,852.076171875,1,852.076171875
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_add_account_loading_time[wallet_load_alex_user],test_wallet_add_account_ram_wallet_load_alex,passed,816.5,858.3359375,835.855078125,5,"816.5,828.61328125,831.55078125,844.275390625,858.3359375"
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_activity_tab_first_open_loading_time[wallet_load_alex_user],test_wallet_activity_tab_first_open_ram_wallet_load_alex,passed,815.576171875,815.576171875,815.576171875,1,815.576171875
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_activity_tab_loading_time[wallet_load_alex_user],test_wallet_activity_tab_ram_wallet_load_alex,passed,822.97890625,882.685546875,857.3331510416667,5,"822.97890625,832.2513020833334,867.90234375,880.84765625,882.685546875"
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_receive_first_open_loading_time[wallet_load_alex_user],test_wallet_receive_first_open_ram_wallet_load_alex,passed,824.501953125,824.501953125,824.501953125,1,824.501953125
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_receive_loading_time[wallet_load_alex_user],test_wallet_receive_ram_wallet_load_alex,passed,800.5703125,872.5859375,830.055859375,5,"800.5703125,872.5859375,840.095703125,815.94140625,821.0859375"
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_assets_tab_first_open_loading_time[fresh_user],test_wallet_assets_tab_first_open_ram_fresh,passed,691.984375,691.984375,691.984375,1,691.984375
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_assets_tab_loading_time[fresh_user],test_wallet_assets_tab_ram_fresh,passed,701.6796875,709.912109375,706.37578125,5,"709.912109375,701.6796875,705.390625,706.78515625,708.111328125"
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_collectibles_tab_first_open_loading_time[fresh_user],test_wallet_collectibles_tab_first_open_ram_fresh,passed,701.72265625,701.72265625,701.72265625,1,701.72265625
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_collectibles_tab_loading_time[fresh_user],test_wallet_collectibles_tab_ram_fresh,passed,684.5,757.12109375,726.3234375,5,"702.08203125,684.5,757.12109375,732.09375,755.8203125"
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_receive_first_open_loading_time[fresh_user],test_wallet_receive_first_open_ram_fresh,passed,698.8984375,698.8984375,698.8984375,1,698.8984375
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_receive_loading_time[fresh_user],test_wallet_receive_ram_fresh,passed,738.33203125,820.8515625,766.980859375,5,"756.900390625,820.8515625,767.51171875,738.33203125,751.30859375"
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_account_open_loading_time[fresh_user],test_wallet_account_first_open_ram_fresh,passed,698.265625,698.265625,698.265625,1,698.265625
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_first_open_loading_time[wallet_load_user],test_wallet_first_open_ram_wallet_load,passed,803.4140625,803.4140625,803.4140625,1,803.4140625
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_activity_tab_first_open_loading_time[fresh_user],test_wallet_activity_tab_first_open_ram_fresh,passed,797.828125,797.828125,797.828125,1,797.828125
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_activity_tab_loading_time[fresh_user],test_wallet_activity_tab_ram_fresh,passed,772.1640625,876.76953125,800.398046875,5,"876.76953125,784.52734375,783.9140625,784.615234375,772.1640625"
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_activity_tab_first_open_loading_time[wallet_load_user],test_wallet_activity_tab_first_open_ram_wallet_load,passed,749.2721354166666,749.2721354166666,749.2721354166666,1,749.2721354166666
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_activity_tab_loading_time[wallet_load_user],test_wallet_activity_tab_ram_wallet_load,passed,767.4244791666666,776.234375,772.5466536458333,5,"767.4244791666666,769.79765625,774.1767578125,775.1,776.234375"
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_assets_tab_first_open_loading_time[wallet_load_user],test_wallet_assets_tab_first_open_ram_wallet_load,passed,798.50390625,798.50390625,798.50390625,1,798.50390625
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_assets_tab_loading_time[wallet_load_user],test_wallet_assets_tab_ram_wallet_load,passed,777.5885416666666,789.5690104166666,784.3705729166666,5,"777.5885416666666,789.5690104166666,782.3984375,789.5143229166666,782.7825520833334"
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_swap_first_open_loading_time[wallet_load_user],test_wallet_swap_first_open_ram_wallet_load,passed,787.146484375,787.146484375,787.146484375,1,787.146484375
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_swap_loading_time[wallet_load_user],test_wallet_swap_ram_wallet_load,passed,801.611328125,833.927734375,820.71953125,5,"801.611328125,817.892578125,833.927734375,823.421875,826.744140625"
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_collectibles_tab_first_open_loading_time[wallet_load_user],test_wallet_collectibles_tab_first_open_ram_wallet_load,passed,829.09375,829.09375,829.09375,1,829.09375
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_collectibles_tab_loading_time[wallet_load_user],test_wallet_collectibles_tab_ram_wallet_load,passed,795.828125,822.7209821428571,803.4252232142857,5,"795.828125,799.98828125,799.8604910714286,798.7282366071429,822.7209821428571"
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_repeat_open_loading_time[fresh_user],test_wallet_repeat_open_ram_fresh,passed,804.439453125,854.8997395833334,827.4596354166667,5,"854.8997395833334,804.439453125,827.5638020833334,823.3190104166666,827.076171875"
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_assets_tab_first_open_loading_time[wallet_load_alex_user],test_wallet_assets_tab_first_open_ram_wallet_load_alex,passed,812.337890625,812.337890625,812.337890625,1,812.337890625
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_assets_tab_loading_time[wallet_load_alex_user],test_wallet_assets_tab_ram_wallet_load_alex,passed,811.7786458333334,875.8268229166666,855.38203125,5,"811.7786458333334,872.3776041666666,847.7421875,869.1848958333334,875.8268229166666"
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_status_community_first_open_loading_time[user_data0-user_account0],test_status_community_first_open_ram_member,passed,754.4674479166666,754.4674479166666,754.4674479166666,1,754.4674479166666
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_add_account_first_open_loading_time[wallet_load_user],test_wallet_add_account_first_open_ram_wallet_load,passed,793.859375,793.859375,793.859375,1,793.859375
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_add_account_loading_time[wallet_load_user],test_wallet_add_account_ram_wallet_load,passed,748.59375,766.806640625,755.80546875,5,"766.806640625,762.443359375,748.59375,749.79296875,751.390625"
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_add_account_first_open_loading_time[fresh_user],test_wallet_add_account_first_open_ram_fresh,passed,736.34375,736.34375,736.34375,1,736.34375
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_add_account_loading_time[fresh_user],test_wallet_add_account_ram_fresh,passed,749.826171875,780.9609375,765.416796875,5,"749.826171875,765.43359375,780.9609375,764.52734375,766.3359375"
pr-22057-7ac633-21,7ac633,2026-08-26T14:08:20,PR 22057,test_wallet_first_open_loading_time[fresh_user],test_wallet_first_open_ram_fresh,passed,784.6119791666666,784.6119791666666,784.6119791666666,1,784.6119791666666
