run_id,commit_hash,date,build_label,hostname,windows_version,os_build,cpu,ram_gb
pr-22463-ee8c63-31,ee8c63,2026-09-17T14:17:11,PR 22463,WINDOWS-NODE-01,Windows Server 2022 Standard 21H2,20348.1487,AMD Ryzen 7 PRO 8700GE w/ Radeon 780M Graphics,63
