run_id,commit_hash,date,build_label,test_name,metric_id,status,min_ram_mb,max_ram_mb,avg_ram_mb,run_count,all_runs
pr-22463-ee8c63-31,ee8c63,2026-09-17T14:17:11,PR 22463,test_wallet_swap_first_open_loading_time[fresh_user],test_wallet_swap_first_open_ram_fresh,passed,864.9869791666666,864.9869791666666,864.9869791666666,1,864.9869791666666
pr-22463-ee8c63-31,ee8c63,2026-09-17T14:17:11,PR 22463,test_wallet_swap_loading_time[fresh_user],test_wallet_swap_ram_fresh,passed,934.6477864583334,982.916015625,967.4170572916668,5,"934.6477864583334,982.916015625,960.2109375,977.873046875,981.4375"
pr-22463-ee8c63-31,ee8c63,2026-09-17T14:17:11,PR 22463,test_status_community_second_open_loading_time[user_data0-user_account0],test_status_community_second_open_ram_member,passed,841.3053385416666,856.0485026041666,851.4516927083332,5,"841.3053385416666,856.0485026041666,855.0810546875,852.4417317708334,852.3818359375"
pr-22463-ee8c63-31,ee8c63,2026-09-17T14:17:11,PR 22463,test_wallet_account_open_loading_time[wallet_load_alex_user],test_wallet_account_first_open_ram_wallet_load_alex,passed,865.796875,865.796875,865.796875,1,865.796875
pr-22463-ee8c63-31,ee8c63,2026-09-17T14:17:11,PR 22463,test_wallet_account_open_loading_time[wallet_load_user],test_wallet_account_first_open_ram_wallet_load,passed,861.3528645833334,861.3528645833334,861.3528645833334,1,861.3528645833334
pr-22463-ee8c63-31,ee8c63,2026-09-17T14:17:11,PR 22463,test_wallet_send_first_open_loading_time[wallet_load_user],test_wallet_send_first_open_ram_wallet_load,passed,866.8984375,866.8984375,866.8984375,1,866.8984375
pr-22463-ee8c63-31,ee8c63,2026-09-17T14:17:11,PR 22463,test_wallet_send_loading_time[wallet_load_user],test_wallet_send_ram_wallet_load,passed,876.404296875,910.177734375,891.9353794642857,5,"876.6171875,894.03515625,876.404296875,902.4425223214286,910.177734375"
pr-22463-ee8c63-31,ee8c63,2026-09-17T14:17:11,PR 22463,test_wallet_swap_first_open_loading_time[wallet_load_alex_user],test_wallet_swap_first_open_ram_wallet_load_alex,passed,935.630859375,935.630859375,935.630859375,1,935.630859375
pr-22463-ee8c63-31,ee8c63,2026-09-17T14:17:11,PR 22463,test_wallet_swap_loading_time[wallet_load_alex_user],test_wallet_swap_ram_wallet_load_alex,passed,946.3841145833334,1033.6875,993.0725260416668,5,"946.3841145833334,1011.93359375,976.8203125,1033.6875,996.537109375"
pr-22463-ee8c63-31,ee8c63,2026-09-17T14:17:11,PR 22463,test_wallet_add_account_first_open_loading_time[wallet_load_alex_user],test_wallet_add_account_first_open_ram_wallet_load_alex,passed,835.9609375,835.9609375,835.9609375,1,835.9609375
pr-22463-ee8c63-31,ee8c63,2026-09-17T14:17:11,PR 22463,test_wallet_add_account_loading_time[wallet_load_alex_user],test_wallet_add_account_ram_wallet_load_alex,passed,857.693359375,881.421875,867.032421875,5,"874.984375,881.421875,857.693359375,859.294921875,861.767578125"
pr-22463-ee8c63-31,ee8c63,2026-09-17T14:17:11,PR 22463,test_wallet_activity_tab_first_open_loading_time[wallet_load_alex_user],test_wallet_activity_tab_first_open_ram_wallet_load_alex,passed,828.1123046875,828.1123046875,828.1123046875,1,828.1123046875
pr-22463-ee8c63-31,ee8c63,2026-09-17T14:17:11,PR 22463,test_wallet_activity_tab_loading_time[wallet_load_alex_user],test_wallet_activity_tab_ram_wallet_load_alex,passed,829.35546875,947.806640625,861.266015625,5,"829.35546875,840.82421875,842.00390625,846.33984375,947.806640625"
pr-22463-ee8c63-31,ee8c63,2026-09-17T14:17:11,PR 22463,test_wallet_receive_first_open_loading_time[wallet_load_alex_user],test_wallet_receive_first_open_ram_wallet_load_alex,passed,892.556640625,892.556640625,892.556640625,1,892.556640625
pr-22463-ee8c63-31,ee8c63,2026-09-17T14:17:11,PR 22463,test_wallet_receive_loading_time[wallet_load_alex_user],test_wallet_receive_ram_wallet_load_alex,passed,823.5859375,896.373046875,857.4359375,5,"831.08203125,823.5859375,896.373046875,877.79296875,858.345703125"
pr-22463-ee8c63-31,ee8c63,2026-09-17T14:17:11,PR 22463,test_wallet_assets_tab_first_open_loading_time[fresh_user],test_wallet_assets_tab_first_open_ram_fresh,passed,754.80078125,754.80078125,754.80078125,1,754.80078125
pr-22463-ee8c63-31,ee8c63,2026-09-17T14:17:11,PR 22463,test_wallet_assets_tab_loading_time[fresh_user],test_wallet_assets_tab_ram_fresh,passed,805.078125,822.0234375,811.1171875,5,"816.203125,822.0234375,805.078125,805.4921875,806.7890625"
pr-22463-ee8c63-31,ee8c63,2026-09-17T14:17:11,PR 22463,test_wallet_collectibles_tab_first_open_loading_time[fresh_user],test_wallet_collectibles_tab_first_open_ram_fresh,passed,843.3515625,843.3515625,843.3515625,1,843.3515625
pr-22463-ee8c63-31,ee8c63,2026-09-17T14:17:11,PR 22463,test_wallet_collectibles_tab_loading_time[fresh_user],test_wallet_collectibles_tab_ram_fresh,passed,827.08203125,828.4609375,827.7875,5,"827.08203125,827.41796875,827.81640625,828.16015625,828.4609375"
pr-22463-ee8c63-31,ee8c63,2026-09-17T14:17:11,PR 22463,test_wallet_receive_first_open_loading_time[fresh_user],test_wallet_receive_first_open_ram_fresh,passed,776.0703125,776.0703125,776.0703125,1,776.0703125
pr-22463-ee8c63-31,ee8c63,2026-09-17T14:17:11,PR 22463,test_wallet_receive_loading_time[fresh_user],test_wallet_receive_ram_fresh,passed,797.57421875,811.12890625,804.756640625,5,"797.57421875,798.53125,807.474609375,809.07421875,811.12890625"
