run_id,commit_hash,date,build_label,test_name,metric_id,status,min_ram_mb,max_ram_mb,avg_ram_mb,run_count,all_runs
pr-21975-7ea77e-15,7ea77e,2026-08-18T13:16:25,PR 21975,test_wallet_send_loading_time[wallet_load_alex_user],test_wallet_send_ram_wallet_load_alex,passed,765.54296875,783.65625,773.14609375,5,"777.048828125,767.009765625,765.54296875,772.47265625,783.65625"
pr-21975-7ea77e-15,7ea77e,2026-08-18T13:16:25,PR 21975,test_wallet_repeat_open_loading_time[wallet_load_alex_user],test_wallet_repeat_open_ram_wallet_load_alex,passed,805.4700520833334,890.25,863.0552083333334,5,"805.4700520833334,859.8385416666666,887.3098958333334,872.4075520833334,890.25"
pr-21975-7ea77e-15,7ea77e,2026-08-18T13:16:25,PR 21975,test_wallet_collectibles_tab_first_open_loading_time[wallet_load_alex_user],test_wallet_collectibles_tab_first_open_ram_wallet_load_alex,passed,767.369140625,767.369140625,767.369140625,1,767.369140625
pr-21975-7ea77e-15,7ea77e,2026-08-18T13:16:25,PR 21975,test_wallet_collectibles_tab_loading_time[wallet_load_alex_user],test_wallet_collectibles_tab_ram_wallet_load_alex,passed,762.27734375,782.9765625,771.35703125,5,"782.9765625,768.03125,768.8984375,762.27734375,774.6015625"
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_swap_first_open_loading_time[fresh_user],test_wallet_swap_first_open_ram_fresh,passed,736.3125,736.3125,736.3125,1,736.3125
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_swap_loading_time[fresh_user],test_wallet_swap_ram_fresh,passed,761.2265625,803.15625,786.434375,5,"761.2265625,777.123046875,790.865234375,799.80078125,803.15625"
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_status_community_second_open_loading_time[user_data0-user_account0],test_status_community_second_open_ram_member,passed,826.876953125,885.4729817708334,864.1564453125,5,"826.876953125,861.2320963541666,880.35546875,866.8447265625,885.4729817708334"
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_account_open_loading_time[wallet_load_alex_user],test_wallet_account_first_open_ram_wallet_load_alex,passed,767.9296875,767.9296875,767.9296875,1,767.9296875
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_account_open_loading_time[wallet_load_user],test_wallet_account_first_open_ram_wallet_load,passed,765.236328125,765.236328125,765.236328125,1,765.236328125
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_send_first_open_loading_time[wallet_load_user],test_wallet_send_first_open_ram_wallet_load,passed,740.9479166666666,740.9479166666666,740.9479166666666,1,740.9479166666666
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_send_loading_time[wallet_load_user],test_wallet_send_ram_wallet_load,passed,747.0435267857143,779.0,758.6036272321428,5,"747.0435267857143,747.337890625,755.1328125,764.50390625,779.0"
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_swap_first_open_loading_time[wallet_load_alex_user],test_wallet_swap_first_open_ram_wallet_load_alex,passed,804.240234375,804.240234375,804.240234375,1,804.240234375
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_swap_loading_time[wallet_load_alex_user],test_wallet_swap_ram_wallet_load_alex,passed,826.83984375,865.669921875,846.893359375,5,"826.83984375,865.669921875,850.748046875,841.927734375,849.28125"
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_add_account_first_open_loading_time[wallet_load_alex_user],test_wallet_add_account_first_open_ram_wallet_load_alex,passed,865.935546875,865.935546875,865.935546875,1,865.935546875
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_add_account_loading_time[wallet_load_alex_user],test_wallet_add_account_ram_wallet_load_alex,passed,820.373046875,857.853515625,844.06875,5,"820.373046875,843.126953125,852.900390625,857.853515625,846.08984375"
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_activity_tab_first_open_loading_time[wallet_load_alex_user],test_wallet_activity_tab_first_open_ram_wallet_load_alex,passed,802.478515625,802.478515625,802.478515625,1,802.478515625
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_activity_tab_loading_time[wallet_load_alex_user],test_wallet_activity_tab_ram_wallet_load_alex,passed,823.5911458333334,859.1984375,845.1657291666667,5,"823.5911458333334,844.90859375,859.1984375,848.3828125,849.74765625"
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_receive_first_open_loading_time[wallet_load_alex_user],test_wallet_receive_first_open_ram_wallet_load_alex,passed,752.6640625,752.6640625,752.6640625,1,752.6640625
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_receive_loading_time[wallet_load_alex_user],test_wallet_receive_ram_wallet_load_alex,passed,748.5546875,759.345703125,754.06640625,5,"748.5546875,759.345703125,752.740234375,759.306640625,750.384765625"
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_assets_tab_first_open_loading_time[fresh_user],test_wallet_assets_tab_first_open_ram_fresh,passed,772.0625,772.0625,772.0625,1,772.0625
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_assets_tab_loading_time[fresh_user],test_wallet_assets_tab_ram_fresh,passed,752.775390625,819.9453125,782.381640625,5,"773.326171875,781.798828125,784.0625,819.9453125,752.775390625"
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_collectibles_tab_first_open_loading_time[fresh_user],test_wallet_collectibles_tab_first_open_ram_fresh,passed,663.828125,663.828125,663.828125,1,663.828125
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_collectibles_tab_loading_time[fresh_user],test_wallet_collectibles_tab_ram_fresh,passed,663.41796875,672.28515625,670.45625,5,"672.11328125,672.1953125,663.41796875,672.26953125,672.28515625"
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_receive_first_open_loading_time[fresh_user],test_wallet_receive_first_open_ram_fresh,passed,733.154296875,733.154296875,733.154296875,1,733.154296875
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_receive_loading_time[fresh_user],test_wallet_receive_ram_fresh,passed,734.37109375,737.6484375,735.937109375,5,"734.37109375,735.0546875,735.68359375,736.927734375,737.6484375"
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_account_open_loading_time[fresh_user],test_wallet_account_first_open_ram_fresh,passed,814.19921875,814.19921875,814.19921875,1,814.19921875
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_first_open_loading_time[wallet_load_user],test_wallet_first_open_ram_wallet_load,passed,763.064453125,763.064453125,763.064453125,1,763.064453125
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_activity_tab_first_open_loading_time[fresh_user],test_wallet_activity_tab_first_open_ram_fresh,passed,825.1171875,825.1171875,825.1171875,1,825.1171875
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_activity_tab_loading_time[fresh_user],test_wallet_activity_tab_ram_fresh,passed,798.466796875,862.498046875,833.0916406250001,5,"813.8625,798.466796875,839.341796875,862.498046875,851.2890625"
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_activity_tab_first_open_loading_time[wallet_load_user],test_wallet_activity_tab_first_open_ram_wallet_load,passed,748.26171875,748.26171875,748.26171875,1,748.26171875
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_activity_tab_loading_time[wallet_load_user],test_wallet_activity_tab_ram_wallet_load,passed,759.1627604166666,780.3606770833334,771.050546875,5,"770.56875,759.1627604166666,768.25625,776.904296875,780.3606770833334"
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_assets_tab_first_open_loading_time[wallet_load_user],test_wallet_assets_tab_first_open_ram_wallet_load,passed,805.2115885416666,805.2115885416666,805.2115885416666,1,805.2115885416666
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_assets_tab_loading_time[wallet_load_user],test_wallet_assets_tab_ram_wallet_load,passed,781.3268229166666,788.2317708333334,784.6421875,5,"784.9583333333334,784.75,783.9440104166666,781.3268229166666,788.2317708333334"
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_swap_first_open_loading_time[wallet_load_user],test_wallet_swap_first_open_ram_wallet_load,passed,839.2356770833334,839.2356770833334,839.2356770833334,1,839.2356770833334
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_swap_loading_time[wallet_load_user],test_wallet_swap_ram_wallet_load,passed,805.46484375,811.259765625,807.511328125,5,"806.6796875,811.259765625,806.771484375,807.380859375,805.46484375"
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_collectibles_tab_first_open_loading_time[wallet_load_user],test_wallet_collectibles_tab_first_open_ram_wallet_load,passed,764.3922991071429,764.3922991071429,764.3922991071429,1,764.3922991071429
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_collectibles_tab_loading_time[wallet_load_user],test_wallet_collectibles_tab_ram_wallet_load,passed,791.4827008928571,810.736328125,805.1432477678571,5,"791.4827008928571,809.515625,807.5200892857143,806.4614955357143,810.736328125"
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_repeat_open_loading_time[fresh_user],test_wallet_repeat_open_ram_fresh,passed,809.94921875,853.0911458333334,825.2158854166668,5,"812.5390625,818.875,831.625,853.0911458333334,809.94921875"
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_assets_tab_first_open_loading_time[wallet_load_alex_user],test_wallet_assets_tab_first_open_ram_wallet_load_alex,passed,824.6359375,824.6359375,824.6359375,1,824.6359375
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_assets_tab_loading_time[wallet_load_alex_user],test_wallet_assets_tab_ram_wallet_load_alex,passed,834.62890625,863.6002604166666,844.8936755952382,5,"863.6002604166666,834.62890625,836.9739583333334,836.7630208333334,852.5022321428571"
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_status_community_first_open_loading_time[user_data0-user_account0],test_status_community_first_open_ram_member,passed,791.95625,791.95625,791.95625,1,791.95625
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_add_account_first_open_loading_time[wallet_load_user],test_wallet_add_account_first_open_ram_wallet_load,passed,786.716796875,786.716796875,786.716796875,1,786.716796875
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_add_account_loading_time[wallet_load_user],test_wallet_add_account_ram_wallet_load,passed,760.36328125,773.2265625,769.380859375,5,"773.18359375,760.36328125,768.5234375,771.607421875,773.2265625"
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_add_account_first_open_loading_time[fresh_user],test_wallet_add_account_first_open_ram_fresh,passed,751.93671875,751.93671875,751.93671875,1,751.93671875
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_add_account_loading_time[fresh_user],test_wallet_add_account_ram_fresh,passed,753.0703125,761.5859375,756.802734375,5,"753.0703125,753.97265625,757.380859375,758.00390625,761.5859375"
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_first_open_loading_time[fresh_user],test_wallet_first_open_ram_fresh,passed,803.1080729166666,803.1080729166666,803.1080729166666,1,803.1080729166666
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_repeat_open_loading_time[wallet_load_user],test_wallet_repeat_open_ram_wallet_load,passed,770.525390625,867.5924479166666,832.7936197916667,5,"770.525390625,829.4583333333334,840.1106770833334,856.28125,867.5924479166666"
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_receive_first_open_loading_time[wallet_load_user],test_wallet_receive_first_open_ram_wallet_load,passed,754.3515625,754.3515625,754.3515625,1,754.3515625
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_receive_loading_time[wallet_load_user],test_wallet_receive_ram_wallet_load,passed,742.94140625,768.068359375,756.624609375,5,"768.068359375,765.83984375,754.62890625,751.64453125,742.94140625"
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_first_open_loading_time[wallet_load_alex_user],test_wallet_first_open_ram_wallet_load_alex,passed,782.3125,782.3125,782.3125,1,782.3125
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_send_first_open_loading_time[fresh_user],test_wallet_send_first_open_ram_fresh,passed,660.466796875,660.466796875,660.466796875,1,660.466796875
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_send_loading_time[fresh_user],test_wallet_send_ram_fresh,passed,670.92578125,737.140625,715.81953125,5,"670.92578125,728.123046875,708.400390625,737.140625,734.5078125"
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_send_first_open_loading_time[wallet_load_alex_user],test_wallet_send_first_open_ram_wallet_load_alex,passed,803.1328125,803.1328125,803.1328125,1,803.1328125
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_send_loading_time[wallet_load_alex_user],test_wallet_send_ram_wallet_load_alex,passed,809.529296875,879.41796875,830.173046875,5,"814.56640625,809.529296875,879.41796875,830.7265625,816.625"
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_repeat_open_loading_time[wallet_load_alex_user],test_wallet_repeat_open_ram_wallet_load_alex,passed,809.7682291666666,960.5494791666666,882.4087239583334,5,"809.7682291666666,856.3958333333334,866.814453125,918.515625,960.5494791666666"
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_collectibles_tab_first_open_loading_time[wallet_load_alex_user],test_wallet_collectibles_tab_first_open_ram_wallet_load_alex,passed,797.2255859375,797.2255859375,797.2255859375,1,797.2255859375
pr-21975-bfdca7-19,bfdca7,2026-08-21T14:54:32,PR 21975,test_wallet_collectibles_tab_loading_time[wallet_load_alex_user],test_wallet_collectibles_tab_ram_wallet_load_alex,passed,805.4853515625,861.57421875,827.0833984375,5,"805.4853515625,824.671875,861.57421875,823.490234375,820.1953125"
